"主管機關","地區","熱點名稱","地址","緯度","經度"
"財政部","臺北市","臺灣土地銀行復興分行","105臺北市松山區民生東路三段132號","25.057504","121.546522"
"交通部","臺北市","台北延壽郵局","105臺北市松山區民生東路五段12號","25.058151","121.555969"
"交通部","臺北市","台北民生郵局","105臺北市松山區民生東路五段191號","25.059196","121.565474"
"財政部","臺北市","兆豐國際商銀城東分行","105臺北市松山區民生東路四段52號","25.057776","121.551141"
"交通部","臺北市","台北台塑郵局","105臺北市松山區民生東路四段54號","25.05765","121.551082"
"交通部","臺北市","台北榮星郵局","105臺北市松山區民權東路三段124之1、2號","25.061876","121.545755"
"國軍退除役官兵輔導委員會","臺北市","國軍退除役官兵輔導委員會臺北市榮民服務處一樓大廳","105臺北市松山區光復北路1號","25.0484259","121.558084"
"財政部","臺北市","臺灣土地銀行中崙分行","105臺北市松山區東興路26號","25.048607","121.565198"
"交通部","臺北市","臺鐵局松山站西剪票口候車處","105臺北市松山區松山路11號","25.0495143","121.5789138"
"交通部","臺北市","臺鐵局松山站第2月台10車位置","105臺北市松山區松山路11號","25.0495143","121.5789138"
"交通部","臺北市","臺鐵局松山站第2月台3車位置","105臺北市松山區松山路11號","25.0495143","121.5789138"
"財政部","臺北市","兆豐國際商銀松南分行","105臺北市松山區南京東路5段234號","25.051196","121.565939"
"交通部","臺北市","台北體育場郵局-1","105臺北市松山區南京東路三段346號","25.051551","121.548071"
"交通部","臺北市","台北體育場郵局-2","105臺北市松山區南京東路三段346號","25.051551","121.548071"
"交通部","臺北市","台北西松郵局","105臺北市松山區南京東路五段311號","25.051569","121.566697"
"財政部","臺北市","兆豐國際商銀敦化分行","105臺北市松山區南京東路四段一號2樓","25.05211","121.54943"
"國防部","臺北市","國軍松山總醫院一樓大廳候診區","105臺北市松山區健康路131號","25.054373","121.557672"
"國防部","臺北市","國軍松山總醫院一樓販賣部用餐區","105臺北市松山區健康路131號","25.054373","121.557672"
"財政部","臺北市","臺灣銀行敦化分行","105臺北市松山區敦化北路205號1樓","25.057485","121.549494"
"交通部","臺北市","觀光局旅遊服務中心服務台","105臺北市松山區敦化北路240號1樓","25.060121","121.549497"
"交通部","臺北市","觀光局旅遊服務中心圖書館","105臺北市松山區敦化北路240號2樓","25.060121","121.549497"
"交通部","臺北市","運輸研究所5樓會議室、圖書室","105臺北市松山區敦化北路240號5樓","25.060507","121.549344"
"交通部","臺北市","運輸研究所B1國際會議廳","105臺北市松山區敦化北路240號B1","25.060121","121.549497"
"交通部","臺北市","松山機場郵局","105臺北市松山區敦化北路340-9號","25.0636663","121.5515132"
"行政院農業委員會","臺北市","台北松山機場檢疫站(入境)","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"行政院農業委員會","臺北市","台北松山機場檢疫站(出境)","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"交通部","臺北市","台北國際航空站國際線內候機室(一航廈2樓)","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"交通部","臺北市","臺北國際航空站入境長廊","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"交通部","臺北市","臺北國際航空站國內線內候機室","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"交通部","臺北市","臺北國際航空站國內線到站大廳(行李提領區)","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"交通部","臺北市","臺北國際航空站國內線迎客大廳","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"交通部","臺北市","臺北國際航空站國內線報到大廳","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"交通部","臺北市","臺北國際航空站國際線內候機室","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"交通部","臺北市","臺北國際航空站國際線出境外候機室","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"交通部","臺北市","臺北國際航空站國際線外候機室","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"交通部","臺北市","臺北國際航空站國際線迎客大廳","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"交通部","臺北市","臺北國際航空站國際線海關大廳(行李提領區)","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"交通部","臺北市","臺北國際航空站國際線報到大廳","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"交通部","臺北市","臺北國際航空站觀景台","105臺北市松山區敦化北路340之9號","25.063666","121.551513"
"交通部","臺北市","民用航空局","105臺北市松山區敦化北路340號","25.061824","121.55199"
"財政部","臺北市","兆豐國際商銀松山機場分行","105臺北市松山區敦化北路340號航站大廈","25.063996","121.551865"
"財政部","臺北市","臺灣土地銀行松山分行","105臺北市松山區敦化南路一段1號","25.047677","121.549351"
"交通部","臺北市","台北光武郵局","106臺北市大安區大安路一段52巷16號","25.043021","121.545601"
"財政部","臺北市","臺灣土地銀行大安分行","106臺北市大安區大安路二段37號","25.0316764","121.5461816"
"財政部","臺北市","臺灣土地銀行仁愛分行","106臺北市大安區仁愛路三段29號","25.0385782","121.5346993"
"交通部","臺北市","台北仁愛路郵局","106臺北市大安區仁愛路三段47號","25.0385284","121.5356224"
"交通部","臺北市","台北成功郵局","106臺北市大安區四維路198巷38弄12號","25.026504","121.545929"
"交通部","臺北市","國道新建工程局局本部","106臺北市大安區四維路236巷6號1樓","25.02516","121.547043"
"財政部","臺北市","財政部國有財產署第一辦公室","106臺北市大安區光復南路116巷18號","25.042973","121.556962"
"財政部","臺北市","財政部國有財產署第二辦公室","106臺北市大安區光復南路148號","25.042915","121.557434"
"財政部","臺北市","兆豐國際商銀安和分行","106臺北市大安區安和路2段62號","25.030446","121.552198"
"交通部","臺北市","台北安和郵局","106臺北市大安區安和路二段61、63號","25.030832","121.552611"
"經濟部","臺北市","智慧局3樓民眾服務台","106臺北市大安區辛亥路2段185號3樓","25.0217103","121.5414676"
"科技部","臺北市","科技部科技大樓17樓","106臺北市大安區和平東路2段106號17樓","25.024999","121.541952"
"科技部","臺北市","科技部科技大樓18樓","106臺北市大安區和平東路2段106號18樓","25.024999","121.541952"
"科技部","臺北市","科技部科技大樓19樓","106臺北市大安區和平東路2段106號19樓","25.024999","121.541952"
"科技部","臺北市","科技部科技大樓20樓","106臺北市大安區和平東路2段106號20樓","25.024999","121.541952"
"科技部","臺北市","科技部科技大樓21樓","106臺北市大安區和平東路2段106號21樓","25.024999","121.541952"
"科技部","臺北市","科技部科技大樓22樓","106臺北市大安區和平東路2段106號22樓","25.024999","121.541952"
"法務部","臺北市","法務部行政執行署2F民眾洽公區","106臺北市大安區和平東路一段115號2樓","25.026937","121.527016"
"交通部","臺北市","台北青田郵局","106臺北市大安區和平東路一段155號","25.026618","121.53114"
"交通部","臺北市","台北師大郵局","106臺北市大安區和平東路一段162號","25.026273","121.52705"
"教育部","臺北市","國家教育研究院1、2樓","106臺北市大安區和平東路一段179-181號","25.026448","121.532757"
"科技部","臺北市","科技部科技大樓1樓會客室","106臺北市大安區和平東路二段106號1樓","25.024999","121.541952"
"科技部","臺北市","科技部科技大樓2樓會議中心西側","106臺北市大安區和平東路二段106號2樓","25.024999","121.541952"
"科技部","臺北市","科技部科技大樓2樓會議中心東側","106臺北市大安區和平東路二段106號2樓","25.024999","121.541952"
"財政部","臺北市","臺灣土地銀行和平分行","106臺北市大安區和平東路三段15號","25.0247766","121.5474223"
"交通部","臺北市","台北六張犁郵局","106臺北市大安區和平東路三段208號","25.02286","121.553823"
"財政部","臺北市","兆豐國際商銀忠孝分行","106臺北市大安區忠孝東路4段233號","25.041613","121.553464"
"交通部","臺北市","觀光局6樓服務台","106臺北市大安區忠孝東路4段280號6樓","25.041141","121.555878"
"交通部","臺北市","觀光局9樓服務台","106臺北市大安區忠孝東路4段290號9樓","25.041141","121.555878"
"交通部","臺北市","觀光局9樓洽公休息區","106臺北市大安區忠孝東路4段300號9樓","25.041141","121.555878"
"交通部","臺北市","台北正義郵局","106臺北市大安區忠孝東路三段150、152、154號","25.041498","121.538303"
"交通部","臺北市","台北敦南郵局","106臺北市大安區忠孝東路四段170巷9號","25.040583","121.550879"
"財政部","臺北市","財政部國有財產署北區分署","106臺北市大安區忠孝東路四段290號3樓","25.041264","121.55574"
"財政部","臺北市","合庫東台北分行營業廳","106臺北市大安區忠孝東路四段325號","25.042021","121.556468"
"財政部","臺北市","臺灣銀行金山分行","106臺北市大安區金山南路2段189號","25.028314","121.526384"
"交通部","臺北市","總公司金山大樓","106臺北市大安區金山南路2段55號","25.032233","121.527195"
"財政部","臺北市","臺灣土地銀行東門分行","106臺北市大安區金山南路二段165號1至3樓","25.02906","121.52644"
"財政部","臺北市","關務署臺北關臺北郵局支局","106臺北市大安區信義路3段89號2樓","25.019655","121.546474"
"衛生福利部","臺北市","中央健康保險署-臺北(信義路)聯合門診中心地下1樓","106臺北市大安區信義路三段140號B1","25.03313","121.540161"
"財政部","臺北市","兆豐國際商業銀行資訊處信義大樓8樓","106臺北市大安區信義路三段182號","25.033209","121.542445"
"財政部","臺北市","兆豐國際商銀大安分行","106臺北市大安區信義路三段182號","25.033209","121.542445"
"經濟部","臺北市","經濟部工業局金億大樓3樓","106臺北市大安區信義路三段41-2號","25.034283","121.535161"
"經濟部","臺北市","經濟部工業局1樓","106臺北市大安區信義路三段41-3號","25.033789","121.535347"
